disease,rag_top_node_id,common_symptoms,total_symptoms,rag_total_symptoms,rag_matches,rag_hallucinations,no_rag_total_symptoms,no_rag_matches,no_rag_hallucinations,rag_accuracy,no_rag_accuracy,rag_precision,rag_recall,no_rag_precision,no_rag_recall
Hearing loss-familial salivary gland insensitivity to aldosterone syndrome,32334,11,3,25,2,23,29,1,28,0.6666666666666666,0.3333333333333333,0.08,0.6666666666666666,0.034482758620689655,0.3333333333333333
Deafness-oligodontia syndrome,31584,5,2,23,2,21,33,1,32,1.0,0.5,0.08695652173913043,1.0,0.030303030303030304,0.5
Fountain syndrome,29331,0,8,18,3,15,18,0,18,0.375,0.0,0.16666666666666666,0.375,0.0,0.0
Conductive deafness-ptosis-skeletal anomalies syndrome,31565,2,13,16,10,6,29,3,26,0.7692307692307693,0.23076923076923078,0.625,0.7692307692307693,0.10344827586206896,0.23076923076923078
Deafness-craniofacial syndrome,27898,3,9,18,8,10,30,4,26,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.13333333333333333,0.4444444444444444
Cochleosaccular degeneration-cataract syndrome,29004,6,3,21,3,18,24,0,24,1.0,0.0,0.14285714285714285,1.0,0.0,0.0
Isolated humero-radial synostosis,29031,2,2,13,2,11,41,1,40,1.0,0.5,0.15384615384615385,1.0,0.024390243902439025,0.5
Proximal symphalangism,27357,0,4,18,3,15,14,0,14,0.75,0.0,0.16666666666666666,0.75,0.0,0.0
Cleft lip/palate-ectodermal dysplasia syndrome,27507,7,6,17,1,16,49,0,49,0.16666666666666666,0.0,0.058823529411764705,0.16666666666666666,0.0,0.0
Autosomal recessive hypohidrotic ectodermal dysplasia,32453,4,7,23,2,21,32,1,31,0.2857142857142857,0.14285714285714285,0.08695652173913043,0.2857142857142857,0.03125,0.14285714285714285
Erythrokeratodermia variabilis,38275,5,10,35,4,31,17,3,14,0.4,0.3,0.11428571428571428,0.4,0.17647058823529413,0.3
SAPHO syndrome,32951,5,11,25,11,14,29,4,25,1.0,0.36363636363636365,0.44,1.0,0.13793103448275862,0.36363636363636365
Lymphedema with yellow nails,29797,1,8,22,11,11,23,1,22,1.375,0.125,0.5,1.375,0.043478260869565216,0.125
Macrophagic myofasciitis,33273,9,5,20,4,16,22,2,20,0.8,0.4,0.2,0.8,0.09090909090909091,0.4
"46,XX testicular difference of sex development",38749,15,4,24,1,23,42,1,41,0.25,0.25,0.041666666666666664,0.25,0.023809523809523808,0.25
Autosomal dominant hypocalcemia,28238,4,11,38,9,29,32,4,28,0.8181818181818182,0.36363636363636365,0.23684210526315788,0.8181818181818182,0.125,0.36363636363636365
Adult-onset Still disease,32993,6,14,16,8,8,27,7,20,0.5714285714285714,0.5,0.5,0.5714285714285714,0.25925925925925924,0.5
Dracunculiasis,32442,2,8,17,7,10,28,3,25,0.875,0.375,0.4117647058823529,0.875,0.10714285714285714,0.375
Isolated anencephaly/exencephaly,29207,2,2,28,2,26,34,1,33,1.0,0.5,0.07142857142857142,1.0,0.029411764705882353,0.5
TMEM70-related mitochondrial encephalo-cardio-myopathy,38859,15,10,22,0,22,26,1,25,0.0,0.1,0.0,0.0,0.038461538461538464,0.1
Best vitelliform macular dystrophy,27619,3,3,18,4,14,30,1,29,1.3333333333333333,0.3333333333333333,0.2222222222222222,1.3333333333333333,0.03333333333333333,0.3333333333333333
Miller-Dieker syndrome,29453,3,10,44,10,34,29,0,29,1.0,0.0,0.22727272727272727,1.0,0.0,0.0
X-linked lissencephaly with abnormal genitalia,31402,3,9,33,9,24,42,2,40,1.0,0.2222222222222222,0.2727272727272727,1.0,0.047619047619047616,0.2222222222222222
Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency,33340,4,11,25,5,20,30,1,29,0.45454545454545453,0.09090909090909091,0.2,0.45454545454545453,0.03333333333333333,0.09090909090909091
"Congenital nephrotic syndrome, Finnish type",30172,1,5,17,4,13,18,2,16,0.8,0.4,0.23529411764705882,0.8,0.1111111111111111,0.4
Hypermobile Ehlers-Danlos syndrome,27533,3,14,20,6,14,23,2,21,0.42857142857142855,0.14285714285714285,0.3,0.42857142857142855,0.08695652173913043,0.14285714285714285
Vascular Ehlers-Danlos syndrome,94823,14,35,31,4,27,31,2,29,0.11428571428571428,0.05714285714285714,0.12903225806451613,0.11428571428571428,0.06451612903225806,0.05714285714285714
Hyperprolinemia type 1,28903,2,0,16,0,16,11,0,11,0.0,0.0,0.0,0.0,0.0,0.0
Pseudohypoaldosteronism type 2,28487,3,2,17,1,16,32,2,30,0.5,1.0,0.058823529411764705,0.5,0.0625,1.0
Pseudoxanthoma elasticum,30537,0,10,16,2,14,37,0,37,0.2,0.0,0.125,0.2,0.0,0.0
Isolated Klippel-Feil syndrome,39098,14,8,25,3,22,32,3,29,0.375,0.375,0.12,0.375,0.09375,0.375
Larsen syndrome,31684,1,12,15,0,15,21,0,21,0.0,0.0,0.0,0.0,0.0,0.0
Cutaneous small vessel vasculitis,84265,12,10,26,5,21,26,4,22,0.5,0.4,0.19230769230769232,0.5,0.15384615384615385,0.4
Kindler epidermolysis bullosa,29328,1,7,19,3,16,16,2,14,0.42857142857142855,0.2857142857142857,0.15789473684210525,0.42857142857142855,0.125,0.2857142857142857
Reynolds syndrome,29955,4,7,19,3,16,27,2,25,0.42857142857142855,0.2857142857142857,0.15789473684210525,0.42857142857142855,0.07407407407407407,0.2857142857142857
Criss-cross heart,32358,4,2,22,2,20,40,0,40,1.0,0.0,0.09090909090909091,1.0,0.0,0.0
Antisynthetase syndrome,32317,2,9,17,5,12,26,5,21,0.5555555555555556,0.5555555555555556,0.29411764705882354,0.5555555555555556,0.19230769230769232,0.5555555555555556
Pyomyositis,32985,8,5,21,5,16,23,1,22,1.0,0.2,0.23809523809523808,1.0,0.043478260869565216,0.2
Alopecia totalis,38135,5,2,18,2,16,10,2,8,1.0,1.0,0.1111111111111111,1.0,0.2,1.0
Syringocystadenoma papilliferum,33005,1,3,10,3,7,23,0,23,1.0,0.0,0.3,1.0,0.0,0.0
Pili bifurcati,33209,5,2,19,2,17,36,1,35,1.0,0.5,0.10526315789473684,1.0,0.027777777777777776,0.5
Proliferating trichilemmal cyst,33442,3,2,24,2,22,19,1,18,1.0,0.5,0.08333333333333333,1.0,0.05263157894736842,0.5
Kerion celsi,29549,4,3,22,4,18,19,1,18,1.3333333333333333,0.3333333333333333,0.18181818181818182,1.3333333333333333,0.05263157894736842,0.3333333333333333
Lichen planopilaris,32619,9,4,26,2,24,19,2,17,0.5,0.5,0.07692307692307693,0.5,0.10526315789473684,0.5
Erosive pustular dermatosis of the scalp,32445,8,3,21,2,19,24,1,23,0.6666666666666666,0.3333333333333333,0.09523809523809523,0.6666666666666666,0.041666666666666664,0.3333333333333333
Quinquaud folliculitis decalvans,32199,6,6,21,5,16,16,3,13,0.8333333333333334,0.5,0.23809523809523808,0.8333333333333334,0.1875,0.5
Marie Unna hereditary hypotrichosis,33470,9,5,20,5,15,30,2,28,1.0,0.4,0.25,1.0,0.06666666666666667,0.4
Loose anagen syndrome,27850,6,2,25,1,24,26,0,26,0.5,0.0,0.04,0.5,0.0,0.0
Ringed hair disease,30642,4,2,11,3,8,26,0,26,1.5,0.0,0.2727272727272727,1.5,0.0,0.0
Woolly hair,38788,8,4,9,3,6,12,4,8,0.75,1.0,0.3333333333333333,0.75,0.3333333333333333,1.0
Crandall syndrome,32479,1,6,18,5,13,18,0,18,0.8333333333333334,0.0,0.2777777777777778,0.8333333333333334,0.0,0.0
Babesiosis,32638,4,3,17,3,14,23,3,20,1.0,1.0,0.17647058823529413,1.0,0.13043478260869565,1.0
Roch-Leri mesosomatous lipomatosis,33326,7,1,25,1,24,32,0,32,1.0,0.0,0.04,1.0,0.0,0.0
Pseudopelade of Brocq,32645,6,4,18,3,15,23,1,22,0.75,0.25,0.16666666666666666,0.75,0.043478260869565216,0.25
Dissecting cellulitis of the scalp,28699,1,7,21,5,16,22,2,20,0.7142857142857143,0.2857142857142857,0.23809523809523808,0.7142857142857143,0.09090909090909091,0.2857142857142857
Vogt-Koyanagi-Harada disease,33368,7,10,20,8,12,30,2,28,0.8,0.2,0.4,0.8,0.06666666666666667,0.2
Inherited epidermodysplasia verruciformis,28815,6,7,19,2,17,25,2,23,0.2857142857142857,0.2857142857142857,0.10526315789473684,0.2857142857142857,0.08,0.2857142857142857
CINCA syndrome,30483,1,20,17,4,13,25,3,22,0.2,0.15,0.23529411764705882,0.2,0.12,0.15
Lymphangioleiomyomatosis,29275,2,6,20,3,17,21,2,19,0.5,0.3333333333333333,0.15,0.5,0.09523809523809523,0.3333333333333333
Severe hereditary thrombophilia due to congenital protein C deficiency,31567,5,0,21,0,21,17,0,17,0.0,0.0,0.0,0.0,0.0,0.0
Sézary syndrome,32282,1,10,17,3,14,29,3,26,0.3,0.3,0.17647058823529413,0.3,0.10344827586206896,0.3
Classic mycosis fungoides,30990,2,9,17,4,13,21,5,16,0.4444444444444444,0.5555555555555556,0.23529411764705882,0.4444444444444444,0.23809523809523808,0.5555555555555556
3-methylcrotonyl-CoA carboxylase deficiency,29803,3,4,16,3,13,30,2,28,0.75,0.5,0.1875,0.75,0.06666666666666667,0.5
Hyperimmunoglobulinemia D with periodic fever,29059,6,9,17,5,12,26,2,24,0.5555555555555556,0.2222222222222222,0.29411764705882354,0.5555555555555556,0.07692307692307693,0.2222222222222222
Severe hereditary thrombophilia due to congenital protein S deficiency,30555,5,1,13,0,13,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
Vitamin B12-responsive methylmalonic acidemia,38693,19,7,21,0,21,23,1,22,0.0,0.14285714285714285,0.0,0.0,0.043478260869565216,0.14285714285714285
Paris-Trousseau thrombocytopenia,30294,2,0,24,0,24,22,0,22,0.0,0.0,0.0,0.0,0.0,0.0
Homocystinuria without methylmalonic aciduria,33171,2,2,20,1,19,18,0,18,0.5,0.0,0.05,0.5,0.0,0.0
Sneddon syndrome,28715,1,12,17,5,12,31,1,30,0.4166666666666667,0.08333333333333333,0.29411764705882354,0.4166666666666667,0.03225806451612903,0.08333333333333333
Bardet-Biedl syndrome,27886,2,5,17,0,17,25,2,23,0.0,0.4,0.0,0.0,0.08,0.4
Stüve-Wiedemann syndrome,27231,4,17,86,18,68,29,1,28,1.0588235294117647,0.058823529411764705,0.20930232558139536,1.0588235294117647,0.034482758620689655,0.058823529411764705
Leber congenital amaurosis,28852,7,3,52,4,48,27,0,27,1.3333333333333333,0.0,0.07692307692307693,1.3333333333333333,0.0,0.0
Xeroderma pigmentosum,31055,12,20,24,1,23,35,3,32,0.05,0.15,0.041666666666666664,0.05,0.08571428571428572,0.15
Kallmann syndrome,31593,0,11,16,2,14,8,4,4,0.18181818181818182,0.36363636363636365,0.125,0.18181818181818182,0.5,0.36363636363636365
Aplasia cutis congenita,28732,1,5,14,4,10,30,0,30,0.8,0.0,0.2857142857142857,0.8,0.0,0.0
Hydrocephaly-low insertion umbilicus syndrome,28443,0,7,21,0,21,22,1,21,0.0,0.14285714285714285,0.0,0.0,0.045454545454545456,0.14285714285714285
"Rhizomelic dysplasia, Patterson-Lowry type",31126,3,17,22,16,6,42,1,41,0.9411764705882353,0.058823529411764705,0.7272727272727273,0.9411764705882353,0.023809523809523808,0.058823529411764705
Hypomyelination neuropathy-arthrogryposis syndrome,32883,12,5,22,4,18,25,1,24,0.8,0.2,0.18181818181818182,0.8,0.04,0.2
Medullary sponge kidney,32929,4,1,24,1,23,19,0,19,1.0,0.0,0.041666666666666664,1.0,0.0,0.0
Hailey-Hailey disease,32154,2,5,12,6,6,3,1,2,1.2,0.2,0.5,1.2,0.3333333333333333,0.2
Mixed connective tissue disease,38353,16,12,21,3,18,24,2,22,0.25,0.16666666666666666,0.14285714285714285,0.25,0.08333333333333333,0.16666666666666666
Linear verrucous nevus syndrome,98638,4,6,7,0,7,28,2,26,0.0,0.3333333333333333,0.0,0.0,0.07142857142857142,0.3333333333333333
Early-onset generalized limb-onset dystonia,31302,1,4,17,5,12,18,2,16,1.25,0.5,0.29411764705882354,1.25,0.1111111111111111,0.5
Narcolepsy type 1,32306,10,5,21,4,17,28,3,25,0.8,0.6,0.19047619047619047,0.8,0.10714285714285714,0.6
Familial melanoma,33176,2,2,20,1,19,27,0,27,0.5,0.0,0.05,0.5,0.0,0.0
Propionic acidemia,29070,12,5,38,4,34,47,2,45,0.8,0.4,0.10526315789473684,0.8,0.0425531914893617,0.4
Rhizomelic chondrodysplasia punctata,38558,15,15,21,2,19,40,4,36,0.13333333333333333,0.26666666666666666,0.09523809523809523,0.13333333333333333,0.1,0.26666666666666666
Cartilage-hair hypoplasia,31860,1,43,94,46,48,37,2,35,1.069767441860465,0.046511627906976744,0.48936170212765956,1.069767441860465,0.05405405405405406,0.046511627906976744
Essential thrombocythemia,28536,1,15,18,11,7,18,4,14,0.7333333333333333,0.26666666666666666,0.6111111111111112,0.7333333333333333,0.2222222222222222,0.26666666666666666
Smith-Lemli-Opitz syndrome,29631,1,16,18,4,14,30,5,25,0.25,0.3125,0.2222222222222222,0.25,0.16666666666666666,0.3125
Von Willebrand disease,39535,14,4,17,0,17,25,0,25,0.0,0.0,0.0,0.0,0.0,0.0
His bundle tachycardia,32495,11,2,19,3,16,26,2,24,1.5,1.0,0.15789473684210525,1.5,0.07692307692307693,1.0
Catecholaminergic polymorphic ventricular tachycardia,27503,4,1,16,1,15,20,1,19,1.0,1.0,0.0625,1.0,0.05,1.0
Infantile myofibromatosis,29362,11,7,29,1,28,36,0,36,0.14285714285714285,0.0,0.034482758620689655,0.14285714285714285,0.0,0.0
Nephronophthisis,98711,17,0,24,0,24,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
Congenital pulmonary valvar stenosis,84083,14,1,20,0,20,23,0,23,0.0,0.0,0.0,0.0,0.0,0.0
Common variable immunodeficiency,27188,8,10,39,8,31,28,3,25,0.8,0.3,0.20512820512820512,0.8,0.10714285714285714,0.3
Intellectual disability-polydactyly-uncombable hair syndrome,32810,1,34,28,25,3,26,3,23,0.7352941176470589,0.08823529411764706,0.8928571428571429,0.7352941176470589,0.11538461538461539,0.08823529411764706
Axenfeld-Rieger syndrome,28350,3,3,44,5,39,17,3,14,1.6666666666666667,1.0,0.11363636363636363,1.6666666666666667,0.17647058823529413,1.0
Tyrosinemia type 1,37602,14,1,27,0,27,28,0,28,0.0,0.0,0.0,0.0,0.0,0.0
Cerebral arteriovenous malformation,38143,7,3,18,0,18,27,0,27,0.0,0.0,0.0,0.0,0.0,0.0
Familial cold urticaria,28698,13,9,31,4,27,33,3,30,0.4444444444444444,0.3333333333333333,0.12903225806451613,0.4444444444444444,0.09090909090909091,0.3333333333333333
Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome,32198,8,4,30,3,27,38,4,34,0.75,1.0,0.1,0.75,0.10526315789473684,1.0
Char syndrome,29956,0,11,34,9,25,29,0,29,0.8181818181818182,0.0,0.2647058823529412,0.8181818181818182,0.0,0.0
Linear IgA dermatosis,32380,5,3,25,3,22,24,1,23,1.0,0.3333333333333333,0.12,1.0,0.041666666666666664,0.3333333333333333
Mucous membrane pemphigoid,32381,6,2,19,2,17,25,1,24,1.0,0.5,0.10526315789473684,1.0,0.04,0.5
Epidermolysis bullosa acquisita,31133,4,2,12,1,11,13,1,12,0.5,0.5,0.08333333333333333,0.5,0.07692307692307693,0.5
Primary effusion lymphoma,33071,10,7,22,7,15,22,2,20,1.0,0.2857142857142857,0.3181818181818182,1.0,0.09090909090909091,0.2857142857142857
Aceruloplasminemia,27772,1,6,34,3,31,26,0,26,0.5,0.0,0.08823529411764706,0.5,0.0,0.0
Congenital cataracts-facial dysmorphism-neuropathy syndrome,30433,1,19,16,3,13,21,1,20,0.15789473684210525,0.05263157894736842,0.1875,0.15789473684210525,0.047619047619047616,0.05263157894736842
Phelan-McDermid syndrome,30547,2,7,23,2,21,23,0,23,0.2857142857142857,0.0,0.08695652173913043,0.2857142857142857,0.0,0.0
Nodular regenerative hyperplasia of the liver,32521,5,1,23,2,21,21,1,20,2.0,1.0,0.08695652173913043,2.0,0.047619047619047616,1.0
Subcorneal pustular dermatosis,32522,4,3,19,1,18,21,3,18,0.3333333333333333,1.0,0.05263157894736842,0.3333333333333333,0.14285714285714285,1.0
Felty syndrome,30061,5,12,17,11,6,25,2,23,0.9166666666666666,0.16666666666666666,0.6470588235294118,0.9166666666666666,0.08,0.16666666666666666
Pyoderma gangrenosum,33494,5,6,16,6,10,24,4,20,1.0,0.6666666666666666,0.375,1.0,0.16666666666666666,0.6666666666666666
Stevens-Johnson syndrome,32746,7,9,17,6,11,35,7,28,0.6666666666666666,0.7777777777777778,0.35294117647058826,0.6666666666666666,0.2,0.7777777777777778
Hypocomplementemic urticarial vasculitis,32737,4,4,18,0,18,25,1,24,0.0,0.25,0.0,0.0,0.04,0.25
Adiposis dolorosa,29641,1,7,17,4,13,25,1,24,0.5714285714285714,0.14285714285714285,0.23529411764705882,0.5714285714285714,0.04,0.14285714285714285
Bullous impetigo,32392,7,4,21,5,16,30,2,28,1.25,0.5,0.23809523809523808,1.25,0.06666666666666667,0.5
Morning glory disc anomaly,33417,1,3,25,3,22,6,0,6,1.0,0.0,0.12,1.0,0.0,0.0
3-hydroxy-3-methylglutaryl-CoA synthase deficiency,31378,7,3,28,3,25,25,2,23,1.0,0.6666666666666666,0.10714285714285714,1.0,0.08,0.6666666666666666
Paroxysmal extreme pain disorder,29403,5,1,19,1,18,22,0,22,1.0,0.0,0.05263157894736842,1.0,0.0,0.0
Gastrointestinal stromal tumor,29194,2,3,17,2,15,25,0,25,0.6666666666666666,0.0,0.11764705882352941,0.6666666666666666,0.0,0.0
PHACE syndrome,29548,1,1,20,1,19,35,0,35,1.0,0.0,0.05,1.0,0.0,0.0
PFAPA syndrome,33134,2,10,16,6,10,27,3,24,0.6,0.3,0.375,0.6,0.1111111111111111,0.3
Omenn syndrome,29973,4,8,31,7,24,30,2,28,0.875,0.25,0.22580645161290322,0.875,0.06666666666666667,0.25
MALT lymphoma,31676,4,8,17,7,10,20,4,16,0.875,0.5,0.4117647058823529,0.875,0.2,0.5
Branchiootic syndrome,29196,1,2,26,2,24,8,0,8,1.0,0.0,0.07692307692307693,1.0,0.0,0.0
X-linked creatine transporter deficiency,30717,1,5,18,3,15,25,1,24,0.6,0.2,0.16666666666666666,0.6,0.04,0.2
Muenke syndrome,27500,1,0,39,0,39,31,0,31,0.0,0.0,0.0,0.0,0.0,0.0
Corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome,30625,3,16,17,11,6,29,2,27,0.6875,0.125,0.6470588235294118,0.6875,0.06896551724137931,0.125
Ulnar/fibula ray defect-brachydactyly syndrome,27244,2,1,18,2,16,24,0,24,2.0,0.0,0.1111111111111111,2.0,0.0,0.0
Mantle cell lymphoma,32531,9,2,21,2,19,31,0,31,1.0,0.0,0.09523809523809523,1.0,0.0,0.0
Wyburn-Mason syndrome,32508,1,6,17,1,16,20,0,20,0.16666666666666666,0.0,0.058823529411764705,0.16666666666666666,0.0,0.0
Spinal arteriovenous metameric syndrome,32557,0,12,17,10,7,23,1,22,0.8333333333333334,0.08333333333333333,0.5882352941176471,0.8333333333333334,0.043478260869565216,0.08333333333333333
Hypotrichosis simplex,27278,5,5,22,4,18,19,1,18,0.8,0.2,0.18181818181818182,0.8,0.05263157894736842,0.2
Familial cutaneous collagenoma,30088,1,2,19,2,17,15,2,13,1.0,1.0,0.10526315789473684,1.0,0.13333333333333333,1.0
Gnathodiaphyseal dysplasia,28298,2,3,17,3,14,7,0,7,1.0,0.0,0.17647058823529413,1.0,0.0,0.0
Familial tumoral calcinosis,32506,2,4,18,5,13,25,2,23,1.25,0.5,0.2777777777777778,1.25,0.08,0.5
Lipodystrophy-intellectual disability-deafness syndrome,30883,1,13,16,8,8,30,1,29,0.6153846153846154,0.07692307692307693,0.5,0.6153846153846154,0.03333333333333333,0.07692307692307693
Microlissencephaly-micromelia syndrome,32892,3,21,16,11,5,18,1,17,0.5238095238095238,0.047619047619047616,0.6875,0.5238095238095238,0.05555555555555555,0.047619047619047616
Craniolenticulosutural dysplasia,27877,0,26,18,1,17,16,0,16,0.038461538461538464,0.0,0.05555555555555555,0.038461538461538464,0.0,0.0
Zellweger-like syndrome without peroxisomal anomalies,32874,0,15,17,2,15,16,0,16,0.13333333333333333,0.0,0.11764705882352941,0.13333333333333333,0.0,0.0
Lichen amyloidosis,32648,3,2,14,2,12,12,1,11,1.0,0.5,0.14285714285714285,1.0,0.08333333333333333,0.5
Focal myositis,33270,10,1,17,1,16,27,0,27,1.0,0.0,0.058823529411764705,1.0,0.0,0.0
Talo-patello-scaphoid osteolysis,27572,1,6,19,5,14,28,0,28,0.8333333333333334,0.0,0.2631578947368421,0.8333333333333334,0.0,0.0
Thiamine-responsive megaloblastic anemia syndrome,28236,1,9,16,4,12,25,3,22,0.4444444444444444,0.3333333333333333,0.25,0.4444444444444444,0.12,0.3333333333333333
Blomstrand lethal chondrodysplasia,30248,0,28,18,2,16,46,0,46,0.07142857142857142,0.0,0.1111111111111111,0.07142857142857142,0.0,0.0
Braddock syndrome,31182,0,10,17,6,11,19,0,19,0.6,0.0,0.35294117647058826,0.6,0.0,0.0
Potocki-Shaffer syndrome,29123,3,10,17,7,10,32,1,31,0.7,0.1,0.4117647058823529,0.7,0.03125,0.1
Branchiogenic deafness syndrome,32168,0,18,18,14,4,32,0,32,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,0.0,0.0
Keratolytic winter erythema,30620,5,1,18,1,17,19,2,17,1.0,2.0,0.05555555555555555,1.0,0.10526315789473684,2.0
Striate palmoplantar keratoderma,28842,5,1,13,1,12,9,1,8,1.0,1.0,0.07692307692307693,1.0,0.1111111111111111,1.0
Sebocystomatosis,29397,3,2,23,0,23,14,0,14,0.0,0.0,0.0,0.0,0.0,0.0
Lipoid proteinosis,31566,1,12,19,9,10,27,2,25,0.75,0.16666666666666666,0.47368421052631576,0.75,0.07407407407407407,0.16666666666666666
Porokeratosis of Mibelli,32975,9,3,19,3,16,17,3,14,1.0,1.0,0.15789473684210525,1.0,0.17647058823529413,1.0
Familial multiple trichoepithelioma,28726,4,2,13,2,11,36,0,36,1.0,0.0,0.15384615384615385,1.0,0.0,0.0
Bullous pemphigoid,33194,8,9,17,5,12,35,3,32,0.5555555555555556,0.3333333333333333,0.29411764705882354,0.5555555555555556,0.08571428571428572,0.3333333333333333
Relapsing polychondritis,33203,1,5,17,1,16,39,1,38,0.2,0.2,0.058823529411764705,0.2,0.02564102564102564,0.2
Hypoplasminogenemia,28591,0,3,21,3,18,19,0,19,1.0,0.0,0.14285714285714285,1.0,0.0,0.0
Desmoid tumor,30659,3,5,18,3,15,29,0,29,0.6,0.0,0.16666666666666666,0.6,0.0,0.0
Muscle-eye-brain disease,33277,1,13,16,7,9,18,1,17,0.5384615384615384,0.07692307692307693,0.4375,0.5384615384615384,0.05555555555555555,0.07692307692307693
"Distal myopathy, Welander type",27805,4,6,18,7,11,29,1,28,1.1666666666666667,0.16666666666666666,0.3888888888888889,1.1666666666666667,0.034482758620689655,0.16666666666666666
Congenital primary megaureter,98139,2,3,5,1,4,25,3,22,0.3333333333333333,1.0,0.2,0.3333333333333333,0.12,1.0
"Congenital muscular dystrophy, Fukuyama type",28595,3,13,24,4,20,24,1,23,0.3076923076923077,0.07692307692307693,0.16666666666666666,0.3076923076923077,0.041666666666666664,0.07692307692307693
Acrokeratoelastoidosis of Costa,38117,5,4,16,0,16,10,2,8,0.0,0.5,0.0,0.0,0.2,0.5
Dyschromatosis universalis hereditaria,29842,0,4,16,5,11,24,0,24,1.25,0.0,0.3125,1.25,0.0,0.0
Familial cylindromatosis,29866,0,2,11,2,9,34,0,34,1.0,0.0,0.18181818181818182,1.0,0.0,0.0
Dyschromatosis symmetrica hereditaria,29842,1,3,16,4,12,33,0,33,1.3333333333333333,0.0,0.25,1.3333333333333333,0.0,0.0
Acquired ichthyosis,39370,6,3,22,1,21,14,1,13,0.3333333333333333,0.3333333333333333,0.045454545454545456,0.3333333333333333,0.07142857142857142,0.3333333333333333
